,brand,model,tag,target,grade,frequency
1545,midea/美的, WBL2531H,款式,颜色,1,1.0
1546,midea/美的, WBL2531H,款式,颜色,1,1.0
1547,midea/美的, WBL2531H,质量,噪音,1,1.0
1548,midea/美的, WBL2531H,服务,态度,1,1.0
1549,midea/美的, WBL2531H,价格,价格,1,2.0
1550,midea/美的, WBL2531H,使用场景,家里,0,1.0
1551,midea/美的, WBL2531H,价格,性价比,1,1.0
1552,midea/美的, WBL2531H,价格,性价比,1,1.0
1553,midea/美的, WBL2531H,适用人群,宝贝,1,2.0
1554,midea/美的, WBL2531H,适用人群,宝贝,1,1.0
1555,midea/美的, WBL2531H,物流,物流,1,1.0
1556,midea/美的, WBL2531H,物流,物流,1,1.0
1557,midea/美的, WBL2531H,服务,服务态度,1,1.0
1558,midea/美的, WBL2531H,服务,服务态度,1,1.0
1559,midea/美的, WBL2531H,质量,声音,1,10.0
1560,midea/美的, WBL2531H,质量,声音,-1,1.0
1561,midea/美的, WBL2531H,质量,声音,-1,1.0
1562,midea/美的, WBL2531H,质量,声音,-1,1.0
1563,midea/美的, WBL2531H,款式,颜色,1,1.0
1564,midea/美的, WBL2531H,款式,颜色,1,1.0
1565,midea/美的, WBL2531H,款式,颜色,1,2.0
1566,midea/美的, WBL2531H,服务,客服,1,1.0
1567,midea/美的, WBL2531H,服务,客服,1,1.0
1568,midea/美的, WBL2531H,服务,客服,1,1.0
1569,midea/美的, WBL2531H,服务,包装,1,1.0
1570,midea/美的, WBL2531H,服务,好评,1,1.0
1571,midea/美的, WBL2531H,款式,很漂亮,1,2.0
1572,midea/美的, WBL2531H,价格,价格,1,1.0
1573,midea/美的, WBL2531H,质量,噪音,0,1.0
1574,midea/美的, WBL2531H,质量,噪音,1,1.0
1575,midea/美的, WBL2531H,服务,态度,1,1.0
1576,midea/美的, WBL2531H,服务,态度,-1,1.0
1577,midea/美的, WBL2531H,质量,质量,1,3.0
1578,midea/美的, WBL2531H,质量,质量,-1,1.0
1579,midea/美的, WBL2531H,质量,质量,1,2.0
1580,midea/美的, WBL2531H,质量,质量,1,1.0
1581,midea/美的, WBL2531H,款式,外观,1,1.0
1582,midea/美的, WBL2531H,功能,功能,1,1.0
1583,midea/美的, WBL2531H,品牌,品牌,1,1.0
1584,midea/美的, WBL2531H,功能,果汁,1,1.0
1585,midea/美的, WBL2531H,功能,果汁,1,1.0
1586,midea/美的, WBL2531H,功能,果汁,1,1.0
1587,midea/美的, WBL2531H,适用人群,妹纸,1,1.0
1588,midea/美的, WBL2531H,功能,橙汁,-1,1.0
1589,midea/美的, WBL2531H,服务,售后服务,1,1.0
1590,midea/美的, WBL2531H,服务,售后服务,0,1.0
1591,midea/美的, WBL2531H,功能,出汁,1,1.0
1592,midea/美的, WBL2531H,功能,榨汁,1,1.0
1593,midea/美的, WBL2531H,质量,谢谢你,1,1.0
1594,midea/美的, WBL2531H,物流,小哥,1,1.0
1595,midea/美的, WBL2531H,功能,渣渣,1,1.0
1596,midea/美的, WBL2531H,服务,态度,1,4.0
1597,midea/美的, WBL2531H,服务,态度,1,1.0
1598,midea/美的, WBL2531H,价格,性价比,1,2.0
1599,midea/美的, WBL2531H,价格,性价比,1,1.0
1600,midea/美的, WBL2531H,价格,性价比,1,1.0
1601,midea/美的, WBL2531H,价格,性价比,0,1.0
1602,midea/美的, WBL2531H,质量,噪音,1,2.0
1603,midea/美的, WBL2531H,质量,声音,1,15.0
1604,midea/美的, WBL2531H,质量,声音,0,1.0
1605,midea/美的, WBL2531H,质量,声音,1,1.0
1606,midea/美的, WBL2531H,质量,声音,-1,2.0
1607,midea/美的, WBL2531H,服务,包装,1,4.0
1608,midea/美的, WBL2531H,物流,物流,1,3.0
1609,midea/美的, WBL2531H,物流,物流,1,3.0
1610,midea/美的, WBL2531H,物流,物流,-1,2.0
1611,midea/美的, WBL2531H,质量,质量,1,3.0
1612,midea/美的, WBL2531H,质量,质量,1,4.0
1613,midea/美的, WBL2531H,质量,质量,-1,1.0
1614,midea/美的, WBL2531H,款式,颜色,1,2.0
1615,midea/美的, WBL2531H,款式,颜色,1,1.0
1616,midea/美的, WBL2531H,款式,颜色,1,2.0
1617,midea/美的, WBL2531H,功能,功能,1,1.0
1618,midea/美的, WBL2531H,功能,功能,1,1.0
1619,midea/美的, WBL2531H,质量,挺好,1,1.0
1620,midea/美的, WBL2531H,质量,挺好,1,1.0
1621,midea/美的, WBL2531H,质量,挺好,1,1.0
1622,midea/美的, WBL2531H,服务,服务态度,1,1.0
1623,midea/美的, WBL2531H,服务,服务态度,1,1.0
1624,midea/美的, WBL2531H,服务,服务态度,1,2.0
1625,midea/美的, WBL2531H,款式,款式,1,2.0
1626,midea/美的, WBL2531H,适用人群,宝贝,1,4.0
1627,midea/美的, WBL2531H,适用人群,宝贝,1,2.0
1628,midea/美的, WBL2531H,适用人群,宝贝,1,1.0
1629,midea/美的, WBL2531H,价格,价格,-1,1.0
1630,midea/美的, WBL2531H,服务,客服,1,1.0
1631,midea/美的, WBL2531H,服务,客服,1,1.0
1632,midea/美的, WBL2531H,服务,客服,1,1.0
1633,midea/美的, WBL2531H,款式,外观,1,1.0
1634,midea/美的, WBL2531H,款式,外观,1,1.0
1635,midea/美的, WBL2531H,功能,榨汁,1,2.0
1636,midea/美的, WBL2531H,功能,榨汁,1,1.0
1637,midea/美的, WBL2531H,质量,刀头,1,1.0
1638,midea/美的, WBL2531H,功能,转速,-1,1.0
1639,midea/美的, WBL2531H,功能,用途,1,1.0
1640,midea/美的, WBL2531H,功能,肉松,1,1.0
1641,midea/美的, WBL2531H,质量,物美,1,1.0
1642,midea/美的, WBL2531H,功能,果肉,1,1.0
1643,midea/美的, WBL2531H,功能,转数,0,1.0
1644,midea/美的, WBL2531H,适用人群,婆婆,1,1.0
1645,凯云,KY-3,物流,物流,1,2.0
1646,凯云,KY-3,价格,杠杠,1,1.0
1647,braun/博朗, MQ787,物流,物流,1,1.0
1648,braun/博朗, MQ787,功能,榨汁,1,1.0
1649,braun/博朗, MQ787,物流,顺丰,1,1.0
1650,braun/博朗, MQ787,服务,态度,1,1.0
1651,braun/博朗, MQ787,服务,赠品,1,1.0
1652,braun/博朗, MQ787,功能,辅食,1,1.0
1653,philips/飞利浦, HR1604,服务,态度,1,1.0
1654,philips/飞利浦, HR1604,质量,噪音,-1,1.0
1655,philips/飞利浦, HR1604,服务,包装,-1,1.0
1656,philips/飞利浦, HR1604,质量,商品,1,1.0
1657,philips/飞利浦, HR1604,物流,物流,1,1.0
1658,philips/飞利浦, HR1604,款式,体积,1,1.0
1659,高博,SM-508,质量,噪音,1,1.0
1660,高博,SM-508,功能,功能,1,1.0
1661,高博,SM-508,质量,声音,1,1.0
1662,高博,SM-508,质量,声音,-1,1.0
1663,高博,SM-508,价格,性价比,1,1.0
1664,高博,SM-508,服务,态度,1,1.0
1665,高博,SM-508,服务,包装,1,1.0
1666,高博,SM-508,功能,速度快,1,1.0
1667,高博,SM-508,价格,价钱,1,1.0
1668,蒙达,M-06B,质量,质量,1,1.0
1669,braun/博朗, MQ745,服务,包装,-1,1.0
1670,braun/博朗, MQ745,质量,声音,-1,1.0
1671,bear/小熊,LLJ-B12K1,质量,挺好,1,1.0
1672,bear/小熊,LLJ-B12K1,质量,质量,1,1.0
1673,bear/小熊,LLJ-B12K1,质量,声音,1,1.0
1674,bear/小熊,LLJ-B12K1,功能,豆浆,-1,1.0
1675,bear/小熊,LLJ-B12K1,质量,声音,1,2.0
1676,bear/小熊,LLJ-B12K1,服务,客服,-1,1.0
1677,bear/小熊,LLJ-B12K1,质量,声音,1,1.0
1678,bear/小熊,LLJ-B12K1,价格,价钱,1,1.0
1679,braun/博朗, MQ300,款式,神器,1,1.0
1680,braun/博朗, MQ300,服务,果泥,1,4.0
1681,braun/博朗, MQ300,功能,功能,1,1.0
1682,braun/博朗, MQ300,质量,质量,1,1.0
1683,braun/博朗, MQ300,质量,质量,1,2.0
1684,braun/博朗, MQ300,物流,物流,1,1.0
1685,braun/博朗, MQ300,物流,物流,1,1.0
1686,braun/博朗, MQ300,质量,噪音,-1,1.0
1687,braun/博朗, MQ300,质量,噪音,1,1.0
1688,braun/博朗, MQ300,服务,态度,1,1.0
1689,braun/博朗, MQ300,适用人群,宝贝,1,2.0
1690,braun/博朗, MQ300,适用人群,宝贝,1,2.0
1691,braun/博朗, MQ300,适用人群,宝贝,1,2.0
1692,braun/博朗, MQ300,适用人群,宝贝,1,1.0
1693,braun/博朗, MQ300,适用人群,宝贝,1,1.0
1694,braun/博朗, MQ300,适用人群,宝贝,1,1.0
1695,braun/博朗, MQ300,服务,服务态度,1,1.0
1696,braun/博朗, MQ300,服务,服务态度,1,1.0
1697,braun/博朗, MQ300,服务,包装,1,2.0
1698,braun/博朗, MQ300,服务,包装,-1,1.0
1699,braun/博朗, MQ300,服务,包装,1,1.0
1700,braun/博朗, MQ300,服务,包装,1,1.0
1701,braun/博朗, MQ300,服务,包装,1,1.0
1702,braun/博朗, MQ300,服务,包装,1,1.0
1703,braun/博朗, MQ300,服务,包装,1,1.0
1704,braun/博朗, MQ300,质量,声音,1,2.0
1705,braun/博朗, MQ300,质量,声音,1,1.0
1706,braun/博朗, MQ300,质量,声音,-1,3.0
1707,braun/博朗, MQ300,质量,声音,-1,2.0
1708,braun/博朗, MQ300,价格,性价比,1,1.0
1709,braun/博朗, MQ300,价格,性价比,1,1.0
1710,braun/博朗, MQ300,价格,性价比,0,1.0
1711,braun/博朗, MQ300,价格,性价比,1,1.0
1712,braun/博朗, MQ300,品牌,博朗,1,1.0
1713,braun/博朗, MQ300,品牌,博朗,1,1.0
1714,braun/博朗, MQ300,服务,客服,1,1.0
1715,braun/博朗, MQ300,服务,客服,1,1.0
1716,braun/博朗, MQ300,功能,辅食,1,5.0
1717,braun/博朗, MQ300,功能,辅食,1,1.0
1718,braun/博朗, MQ300,功能,辅食,1,1.0
1719,braun/博朗, MQ300,功能,辅食,0,1.0
1720,braun/博朗, MQ300,功能,果汁,1,1.0
1721,braun/博朗, MQ300,功能,榨汁机,1,1.0
1722,braun/博朗, MQ300,质量,挺好,1,1.0
1723,braun/博朗, MQ300,质量,挺好,0,1.0
1724,braun/博朗, MQ300,功能,食物,1,1.0
1725,braun/博朗, MQ300,活动,食谱,1,1.0
1726,braun/博朗, MQ300,服务,店家,1,1.0
1727,braun/博朗, MQ300,服务,卖家,1,1.0
1728,braun/博朗, MQ300,服务,卖家,1,1.0
1729,braun/博朗, MQ300,功能,榨汁,1,1.0
1730,braun/博朗, MQ300,使用场景,家里,-1,1.0
1731,braun/博朗, MQ300,功能,米糊,1,1.0
1732,braun/博朗, MQ300,功能,转速,1,1.0
1733,braun/博朗, MQ300,质量,刀头,1,1.0
1734,braun/博朗, MQ300,功能,西红柿,1,1.0
1735,braun/博朗, MQ300,功能,绞肉,1,1.0
1736,braun/博朗, MQ300,功能,菜泥,1,1.0
1737,braun/博朗, MQ300,服务,包装盒,0,1.0
1738,braun/博朗, MQ300,功能,哈密瓜,1,1.0
1739,braun/博朗, MQ300,质量,粗细,1,1.0
1740,braun/博朗, MQ300,品牌,大品牌,1,1.0
1741,braun/博朗, MQ300,功能,苹果,1,1.0
1742,braun/博朗, MQ300,质量,挺好,1,1.0
1743,braun/博朗, MQ300,质量,挺好,1,1.0
1744,braun/博朗, MQ300,质量,声音,1,1.0
1745,braun/博朗, MQ300,物流,顺丰,1,1.0
1746,braun/博朗, MQ300,质量,质量,1,3.0
1747,braun/博朗, MQ300,品牌,牌子,1,1.0
1748,braun/博朗, MQ300,款式,颜值,1,1.0
1749,braun/博朗, MQ300,质量,声音,1,1.0
1750,braun/博朗, MQ300,质量,噪音,-1,1.0
1751,midea/美的, MJ-WBL2521H,质量,声音,1,1.0
1752,midea/美的, MJ-WBL2521H,质量,声音,1,1.0
1753,midea/美的, MJ-WBL2521H,功能,榨汁,1,1.0
1754,midea/美的, MJ-WBL2521H,质量,噪音,-1,1.0
1755,midea/美的, MJ-WBL2521H,品牌,电饼铛,1,1.0
1756,midea/美的, MJ-WBL2521H,质量,声音,1,2.0
1757,midea/美的, MJ-WBL2521H,服务,服务态度,1,1.0
1758,midea/美的, MJ-WBL2521H,质量,质量,1,1.0
1759,midea/美的, MJ-WBL2521H,物流,物流,1,1.0
1760,朋客,SG-350C,适用人群,宝贝,1,1.0
1761,朋客,SG-350C,适用人群,宝贝,1,1.0
1762,朋客,SG-350C,物流,物流,1,1.0
1763,朋客,SG-350C,物流,物流,1,1.0
1764,朋客,SG-350C,功能,果汁,1,1.0
1765,朋客,SG-350C,服务,服务态度,1,1.0
1766,朋客,SG-350C,服务,服务态度,1,1.0
1767,朋客,SG-350C,服务,服务态度,1,1.0
1768,朋客,SG-350C,价格,价格,1,1.0
1769,朋客,SG-350C,服务,包装,1,2.0
1770,朋客,SG-350C,服务,包装,-1,1.0
1771,朋客,SG-350C,质量,质量,1,3.0
1772,朋客,SG-350C,质量,质量,1,2.0
1773,朋客,SG-350C,质量,质量,1,1.0
1774,朋客,SG-350C,质量,声音,1,3.0
1775,朋客,SG-350C,质量,声音,-1,1.0
1776,朋客,SG-350C,价格,物超所值,-1,1.0
1777,朋客,SG-350C,适用人群,一家人,1,1.0
1778,朋客,SG-350C,功能,米粉,1,1.0
1779,朋客,SG-350C,款式,外观,1,1.0
1780,朋客,SG-350C,功能,黄瓜汁,1,1.0
1781,朋客,SG-350C,功能,干果,0,1.0
1782,joyoung/九阳, JYL-C022,质量,质量,1,4.0
1783,joyoung/九阳, JYL-C022,质量,质量,1,3.0
1784,joyoung/九阳, JYL-C022,质量,质量,1,2.0
1785,joyoung/九阳, JYL-C022,质量,质量,1,1.0
1786,joyoung/九阳, JYL-C022,质量,质量,-1,1.0
1787,joyoung/九阳, JYL-C022,质量,质量,-1,1.0
1788,joyoung/九阳, JYL-C022,质量,声音,1,21.0
1789,joyoung/九阳, JYL-C022,质量,声音,1,5.0
1790,joyoung/九阳, JYL-C022,质量,声音,-1,4.0
1791,joyoung/九阳, JYL-C022,质量,声音,1,1.0
1792,joyoung/九阳, JYL-C022,质量,声音,0,1.0
1793,joyoung/九阳, JYL-C022,质量,声音,1,1.0
1794,joyoung/九阳, JYL-C022,物流,物流,1,4.0
1795,joyoung/九阳, JYL-C022,物流,物流,1,2.0
1796,joyoung/九阳, JYL-C022,物流,物流,1,2.0
1797,joyoung/九阳, JYL-C022,物流,物流,1,1.0
1798,joyoung/九阳, JYL-C022,服务,包装,1,1.0
1799,joyoung/九阳, JYL-C022,服务,包装,1,2.0
1800,joyoung/九阳, JYL-C022,服务,包装,1,1.0
1801,joyoung/九阳, JYL-C022,服务,包装,1,1.0
1802,joyoung/九阳, JYL-C022,服务,包装,-1,1.0
1803,joyoung/九阳, JYL-C022,服务,服务态度,1,1.0
1804,joyoung/九阳, JYL-C022,价格,价格,1,1.0
1805,joyoung/九阳, JYL-C022,价格,价格,1,2.0
1806,joyoung/九阳, JYL-C022,价格,价格,1,2.0
1807,joyoung/九阳, JYL-C022,品牌,品牌,1,1.0
1808,joyoung/九阳, JYL-C022,服务,好评,1,1.0
1809,joyoung/九阳, JYL-C022,质量,噪音,1,4.0
1810,joyoung/九阳, JYL-C022,服务,态度,1,1.0
1811,joyoung/九阳, JYL-C022,服务,态度,1,1.0
1812,joyoung/九阳, JYL-C022,质量,挺好,1,1.0
1813,joyoung/九阳, JYL-C022,质量,挺好,0,1.0
1814,joyoung/九阳, JYL-C022,价格,性价比,1,1.0
1815,joyoung/九阳, JYL-C022,价格,性价比,0,1.0
1816,joyoung/九阳, JYL-C022,适用人群,宝贝,1,3.0
1817,joyoung/九阳, JYL-C022,适用人群,宝贝,1,3.0
1818,joyoung/九阳, JYL-C022,适用人群,宝贝,1,1.0
1819,joyoung/九阳, JYL-C022,适用人群,宝贝,1,1.0
1820,joyoung/九阳, JYL-C022,功能,功能,1,1.0
1821,joyoung/九阳, JYL-C022,功能,功能,1,1.0
1822,joyoung/九阳, JYL-C022,功能,功能,1,1.0
1823,joyoung/九阳, JYL-C022,功能,功能,1,1.0
1824,joyoung/九阳, JYL-C022,功能,功能,1,2.0
1825,joyoung/九阳, JYL-C022,功能,功能,-1,1.0
1826,joyoung/九阳, JYL-C022,服务,客服,1,1.0
1827,joyoung/九阳, JYL-C022,服务,客服,-1,1.0
1828,joyoung/九阳, JYL-C022,功能,搅拌机,1,1.0
1829,joyoung/九阳, JYL-C022,款式,外观,1,1.0
1830,joyoung/九阳, JYL-C022,款式,外观,1,1.0
1831,joyoung/九阳, JYL-C022,款式,外观,1,1.0
1832,joyoung/九阳, JYL-C022,款式,外形,1,1.0
1833,joyoung/九阳, JYL-C022,质量,刀头,-1,1.0
1834,joyoung/九阳, JYL-C022,功能,果汁,1,4.0
1835,joyoung/九阳, JYL-C022,功能,肉馅,1,1.0
1836,joyoung/九阳, JYL-C022,适用人群,老人,1,1.0
1837,joyoung/九阳, JYL-C022,功能,速度快,1,1.0
1838,joyoung/九阳, JYL-C022,适用人群,妈妈,1,1.0
1839,joyoung/九阳, JYL-C022,功能,榨汁,1,2.0
1840,joyoung/九阳, JYL-C022,功能,榨汁,1,1.0
1841,joyoung/九阳, JYL-C022,功能,榨汁机,-1,1.0
1842,joyoung/九阳, JYL-C022,功能,榨汁机,1,1.0
1843,joyoung/九阳, JYL-C022,功能,榨汁机,1,1.0
1844,joyoung/九阳, JYL-C022,功能,榨汁机,1,1.0
1845,joyoung/九阳, JYL-C022,功能,豆浆,1,1.0
1846,joyoung/九阳, JYL-C022,功能,转速,1,1.0
1847,joyoung/九阳, JYL-C022,功能,苹果泥,1,1.0
1848,joyoung/九阳, JYL-C022,功能,辅食,1,1.0
1849,joyoung/九阳, JYL-C022,服务,嘉嘉,1,1.0
1850,joyoung/九阳, JYL-C022,适用人群,父母,1,1.0
1851,joyoung/九阳, JYL-C022,功能,碾磨,1,1.0
1852,joyoung/九阳, JYL-C022,款式,大小,1,1.0
1853,joyoung/九阳, JYL-C022,质量,把手,-1,1.0
1854,joyoung/九阳, JYL-C022,功能,用途,0,1.0
1855,joyoung/九阳, JYL-C022,品牌,正品,1,1.0
1856,joyoung/九阳, JYL-C022,服务,包装,1,1.0
1857,joyoung/九阳, JYL-C022,质量,质量,1,1.0
1858,joyoung/九阳, JYL-C022,价格,价格,1,1.0
1859,joyoung/九阳, JYL-C022,功能,绞肉,1,1.0
1860,joyoung/九阳, JYL-C022,功能,功能,1,1.0
1861,joyoung/九阳, JYL-C022,质量,噪音,1,1.0
1862,joyoung/九阳, JYL-C022,服务,客服,1,1.0
1863,philips/飞利浦, HR2056,质量,噪音,1,1.0
1864,philips/飞利浦, HR2056,质量,声音,1,1.0
1865,philips/飞利浦, HR2056,质量,吸盘,-1,1.0
1866,philips/飞利浦, HR2056,质量,质量,1,1.0
1867,panasonic/松下, MK-GB1,质量,噪音,1,1.0
1868,bear/小熊,JBQ-D05D2,服务,服务态度,1,2.0
1869,bear/小熊,JBQ-D05D2,服务,态度,1,1.0
1870,bear/小熊,JBQ-D05D2,质量,声音,1,1.0
1871,bear/小熊,JBQ-D05D2,物流,物流,1,4.0
1872,bear/小熊,JBQ-D05D2,质量,质量,1,1.0
1873,bear/小熊,JBQ-D05D2,质量,质量,-1,1.0
1874,bear/小熊,JBQ-D05D2,质量,质量,1,1.0
1875,bear/小熊,JBQ-D05D2,质量,质量,1,2.0
1876,bear/小熊,JBQ-D05D2,质量,质量,1,1.0
1877,bear/小熊,JBQ-D05D2,服务,好评,1,1.0
1878,bear/小熊,JBQ-D05D2,服务,包装,1,1.0
1879,bear/小熊,JBQ-D05D2,质量,开关,-1,1.0
1880,bear/小熊,JBQ-D05D2,功能,榨汁,-1,1.0
1881,bear/小熊,JBQ-D05D2,款式,手感,1,1.0
1882,bear/小熊,JBQ-D05D2,款式,颜值,1,1.0
1883,bear/小熊,JBQ-D05D2,质量,玻璃,1,1.0
1884,bear/小熊,JBQ-D05D2,服务,包装,1,2.0
1885,bear/小熊,JBQ-D05D2,服务,客服,1,1.0
1886,bear/小熊,JBQ-D05D2,功能,辅食,-1,1.0
1887,bear/小熊,JBQ-D05D2,服务,态度,1,2.0
1888,bear/小熊,JBQ-D05D2,功能,功能,1,1.0
1889,bear/小熊,JBQ-D05D2,适用人群,宝贝,1,1.0
1890,joyoung/九阳, JYS-A950,适用人群,宝贝,1,1.0
1891,joyoung/九阳, JYS-A950,服务,实体店,1,1.0
1892,joyoung/九阳, JYS-A950,款式,外观,1,1.0
1893,panasonic/松下, MX-GX1061,质量,声音,1,2.0
1894,panasonic/松下, MX-GX1061,质量,声音,-1,1.0
1895,panasonic/松下, MX-GX1061,服务,包装,1,1.0
1896,panasonic/松下, MX-GX1061,质量,质量,1,4.0
1897,panasonic/松下, MX-GX1061,价格,价格,1,1.0
1898,panasonic/松下, MX-GX1061,服务,客服,1,1.0
1899,panasonic/松下, MX-GX1061,服务,客服,1,1.0
1900,panasonic/松下, MX-GX1061,质量,噪音,1,1.0
1901,panasonic/松下, MX-GX1061,质量,噪音,-1,1.0
1902,高博,SM-505,价格,性价比,1,1.0
1903,高博,SM-505,价格,性价比,0,1.0
1904,高博,SM-505,物流,物流,1,1.0
1905,高博,SM-505,功能,米糊,1,2.0
1906,高博,SM-505,质量,声音,1,5.0
1907,高博,SM-505,质量,声音,-1,1.0
1908,高博,SM-505,质量,声音,1,1.0
1909,高博,SM-505,功能,豆浆,1,2.0
1910,高博,SM-505,功能,豆浆,1,2.0
1911,高博,SM-505,功能,豆浆,1,1.0
1912,高博,SM-505,适用人群,宝贝,1,3.0
1913,高博,SM-505,适用人群,宝贝,1,1.0
1914,高博,SM-505,服务,态度,1,3.0
1915,高博,SM-505,质量,质量,1,1.0
1916,高博,SM-505,服务,包装,1,1.0
1917,高博,SM-505,质量,商品,1,1.0
1918,高博,SM-505,质量,噪音,-1,1.0
1919,高博,SM-505,价格,价格比,1,1.0
1920,高博,SM-505,功能,果汁,1,1.0
1921,高博,SM-505,功能,果汁,1,2.0
1922,高博,SM-505,服务,亲们,1,1.0
1923,高博,SM-505,功能,豆皮,1,1.0
1924,fulaier/福莱尔,FLE219B,服务,包装,1,1.0
1925,fulaier/福莱尔,FLE219B,使用场景,家里,1,1.0
1926,midea/美的, MJ-WBL2501A,适用人群,宝贝,1,1.0
1927,midea/美的, MJ-WBL2501A,服务,态度,-1,1.0
1928,midea/美的, MJ-WBL2501A,质量,质量,1,1.0
1929,midea/美的, MJ-WBL2501A,质量,质量,-1,1.0
1930,midea/美的, MJ-WBL2501A,质量,噪音,1,1.0
1931,midea/美的, MJ-WBL2501A,质量,挺好,1,1.0
1932,midea/美的, MJ-WBL2501A,质量,声音,-1,1.0
1933,midea/美的, MJ-WBL2501A,质量,声音,1,1.0
1934,midea/美的, MJ-WBL2501A,功能,榨汁,1,1.0
1935,midea/美的, MJ-WBL2501A,质量,杯盖,-1,1.0
1936,midea/美的, MJ-WBL2501A,服务,实体店,1,1.0
1937,midea/美的, MJ-WBL2501A,服务,包装,1,1.0
1938,midea/美的, MJ-WBL2501A,服务,态度,1,1.0
1939,midea/美的, MJ-WBL2501A,服务,客服,1,1.0
1940,midea/美的, MJ-WBL2501A,物流,物流,1,1.0
1941,midea/美的, MJ-WBL2501A,质量,声音,-1,1.0
1942,midea/美的, MJ-WBL2501A,价格,价格,1,1.0
1943,midea/美的, MJ-WBL2501A,物流,物流,1,1.0
1944,midea/美的, MJ-WBL2501A,物流,物流,1,3.0
1945,midea/美的, MJ-WBL2501A,物流,物流,1,2.0
1946,midea/美的, MJ-WBL2501A,适用人群,宝贝,1,1.0
1947,midea/美的, MJ-WBL2501A,适用人群,宝贝,1,1.0
1948,midea/美的, MJ-WBL2501A,功能,果汁,1,2.0
1949,midea/美的, MJ-WBL2501A,质量,质量,1,2.0
1950,midea/美的, MJ-WBL2501A,质量,质量,1,1.0
1951,midea/美的, MJ-WBL2501A,质量,声音,-1,3.0
1952,midea/美的, MJ-WBL2501A,质量,声音,1,3.0
1953,midea/美的, MJ-WBL2501A,质量,声音,1,1.0
1954,midea/美的, MJ-WBL2501A,服务,客服,1,1.0
1955,midea/美的, MJ-WBL2501A,价格,性价比,1,3.0
1956,midea/美的, MJ-WBL2501A,服务,服务态度,1,1.0
1957,midea/美的, MJ-WBL2501A,款式,颜值,1,2.0
1958,midea/美的, MJ-WBL2501A,价格,价位,1,1.0
1959,midea/美的, MJ-WBL2501A,功能,榨汁,1,2.0
1960,midea/美的, MJ-WBL2501A,质量,声音,-1,1.0
1961,midea/美的, MJ-WBL2501A,质量,质量,1,1.0
1962,midea/美的, MJ-WBL2501A,质量,质量,1,1.0
1963,midea/美的, MJ-WBL2501A,适用人群,宝贝,1,1.0
1964,philips/飞利浦, hr2872,物流,物流,1,1.0
1965,philips/飞利浦, hr2872,物流,物流,-1,1.0
1966,philips/飞利浦, hr2872,物流,物流,1,1.0
1967,philips/飞利浦, hr2872,质量,声音,-1,1.0
1968,philips/飞利浦, hr2872,功能,果汁,1,1.0
1969,philips/飞利浦, hr2872,功能,果汁,1,3.0
1970,philips/飞利浦, hr2872,适用人群,宝贝,1,1.0
1971,philips/飞利浦, hr2872,适用人群,宝贝,1,1.0
1972,philips/飞利浦, hr2872,适用人群,宝贝,1,1.0
1973,philips/飞利浦, hr2872,质量,质量,1,1.0
1974,philips/飞利浦, hr2872,质量,质量,1,2.0
1975,philips/飞利浦, hr2872,价格,性价比,1,1.0
1976,philips/飞利浦, hr2872,服务,态度,1,1.0
1977,philips/飞利浦, hr2872,服务,态度,1,1.0
1978,philips/飞利浦, hr2872,服务,有问必答,1,1.0
1979,philips/飞利浦, hr2872,服务,说明书,1,1.0
1980,philips/飞利浦, hr2872,适用人群,老人家,1,1.0
1981,philips/飞利浦, hr2872,功能,搅拌机,1,1.0
1982,philips/飞利浦, hr2872,服务,包装,1,1.0
1983,philips/飞利浦, hr2872,服务,包装,1,1.0
1984,philips/飞利浦, hr2872,功能,功率,1,1.0
1985,philips/飞利浦, hr2872,服务,客服,1,1.0
1986,philips/飞利浦, hr2872,适用人群,妈妈,1,1.0
1987,philips/飞利浦, hr2872,适用人群,宝贝,1,1.0
1988,philips/飞利浦, hr2872,物流,物流,1,1.0
1989,philips/飞利浦, hr2872,服务,态度,1,1.0
1990,philips/飞利浦, hr2872,服务,包装,1,1.0
1991,philips/飞利浦, hr2872,价格,价格,1,1.0
1992,philips/飞利浦, hr2872,价格,价格,1,1.0
1993,philips/飞利浦, hr2872,款式,外形,1,1.0
1994,philips/飞利浦, hr2872,质量,声音,-1,1.0
1995,philips/飞利浦, hr2872,功能,操作系统,1,1.0
1996,philips/飞利浦, hr2872,服务,服务态度,1,1.0
1997,philips/飞利浦, hr2872,适用人群,朋友,1,1.0
1998,philips/飞利浦, hr2872,功能,榨汁,1,1.0
1999,philips/飞利浦, hr2872,功能,功率,1,1.0
2000,合慧,HH201,质量,质量,1,1.0
2001,合慧,HH201,质量,噪音,1,2.0
2002,合慧,HH201,功能,功能,1,1.0
2003,bear/小熊,QSJ-A03A1,款式,升级版,1,1.0
2004,bear/小熊,QSJ-A03A1,服务,卖家,1,1.0
2005,royalstar/荣事达, RZ-708H,质量,声音,-1,1.0
2006,royalstar/荣事达, RZ-708H,功能,功能,1,1.0
2007,royalstar/荣事达, RZ-708H,功能,功能,1,1.0
2008,royalstar/荣事达, RZ-708H,功能,功能,1,1.0
